AÑO,MES,DEPARTAMENTO,PROVINCIA,DISTRITO,PRODUCTO,SIEMBRA,COSECHA,PRODUCCION,PRECIO_CHACRA
2021,5,AMAZONAS,LUYA,MARIA,Yungay,0.0,9.0,198.0,0.75
2023,1,AMAZONAS,LUYA,LUYA,Amarilis-INIA,2.0,0.0,0.0,0.0
2017,8,AMAZONAS,LUYA,COCABAMBA,Huayro,0.0,3.0,61.35,0.95
2021,2,AMAZONAS,CHACHAPOYAS,SONCHE,Huayro,0.0,2.0,36.4,1.0
2015,4,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Yungay,2.0,1.0,14.8,0.9
2021,12,LIMA,CAÑETE,IMPERIAL,UNICA,0.0,0.0,0.0,0.0
2017,3,HUANCAVELICA,TAYACAJA,PAMPAS,Canchan-INIA,10.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,HUAYTARA,CORDOVA,Yungay,8.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,Yungay,0.0,0.0,0.0,0.0
2017,8,AMAZONAS,CHACHAPOYAS,SOLOCO,Yungay,0.0,0.0,0.0,0.0
2018,1,AMAZONAS,CHACHAPOYAS,CHETO,Huayro,0.0,5.0,92.5,0.46
2017,10,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Yungay,96.0,10.0,125.0,0.4
2019,1,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,0.0,0.0,0.0,0.0
2017,9,HUANCAVELICA,TAYACAJA,COLCABAMBA,Yungay,282.0,25.0,350.0,0.45
2022,1,LIMA,YAUYOS,TUPE,Canchan-INIA,0.0,0.0,0.0,0.0
2018,10,HUANCAVELICA,TAYACAJA,ACRAQUIA,Yungay,98.0,0.0,0.0,0.0
2017,11,AMAZONAS,LUYA,TINGO,Canchan-INIA,0.5,0.0,0.0,0.0
2018,9,HUANCAVELICA,TAYACAJA,ACRAQUIA,Perricholi,5.0,0.0,0.0,0.0
2018,6,AMAZONAS,LUYA,SANTA CATALINA,Huayro,4.0,5.0,98.0,0.8
2019,12,AMAZONAS,LUYA,MARIA,Canchan-INIA,4.0,0.0,0.0,0.0
2021,6,AMAZONAS,CHACHAPOYAS,QUINJALCA,Huayro,3.0,0.0,0.0,0.0
2023,4,LIMA,YAUYOS,HUANGASCAR,Canchan-INIA,0.0,2.5,18.5,1.5
2015,9,HUANCAVELICA,TAYACAJA,SALCABAMBA,Perricholi,13.0,0.0,0.0,0.0
2020,2,AMAZONAS,CHACHAPOYAS,SOLOCO,Amarilis-INIA,0.0,0.0,0.0,0.0
2020,12,APURIMAC,GRAU,HUAYLLATI,Canchan-INIA,0.0,0.0,0.0,0.0
2020,2,AMAZONAS,LUYA,LONGUITA,Yungay,6.0,0.0,0.0,0.0
2021,11,AMAZONAS,CHACHAPOYAS,MAGDALENA,Huayro,4.0,0.0,0.0,0.0
2016,5,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,Yungay,0.0,0.0,0.0,0.0
2015,6,AMAZONAS,LUYA,COCABAMBA,Huayro,0.0,6.0,114.0,0.93
2023,4,AMAZONAS,LUYA,COLCAMAR,Huayro,0.0,4.0,80.0,1.2
2016,2,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Canchan-INIA,4.0,0.0,0.0,0.0
2022,4,AMAZONAS,LUYA,LONYA CHICO,Canchan-INIA,1.0,1.0,18.0,1.6
2022,12,LIMA,CAÑETE,QUILMANA,UNICA,17.0,24.0,600.0,0.6
2023,2,APURIMAC,COTABAMBAS,MARA,Canchan-INIA,0.0,0.0,0.0,0.0
2020,1,AMAZONAS,LUYA,SAN CRISTOBAL,Huayro,9.0,0.0,0.0,0.0
2018,6,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Huayro,0.0,5.0,102.0,0.85
2017,5,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Huayro,2.0,2.0,32.0,0.64
2017,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,Yungay,0.0,150.0,1875.0,0.8
2017,11,AMAZONAS,LUYA,COLCAMAR,Yungay,19.0,0.0,0.0,0.0
2017,2,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Yungay,0.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,HUANCAVELICA,HUANDO,Canchan-INIA,0.0,0.0,0.0,0.0
2016,10,HUANCAVELICA,TAYACAJA,PAMPAS,Canchan-INIA,42.0,30.0,330.0,0.7
2020,4,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Yungay,0.0,5.0,70.0,0.9
2023,8,LIMA,YAUYOS,MADEAN,Canchan-INIA,3.0,0.0,0.0,0.0
2022,12,AMAZONAS,LUYA,TRITA,Canchan-INIA,12.0,0.0,0.0,0.0
2023,6,AMAZONAS,LUYA,CONILA,Canchan-INIA,0.0,1.0,19.5,0.9
2015,11,AMAZONAS,CHACHAPOYAS,HUANCAS,Huayro,0.0,1.0,15.0,1.9
2018,7,AMAZONAS,CHACHAPOYAS,LEVANTO,Huayro,0.0,28.0,431.0,1.5
2022,1,APURIMAC,GRAU,HUAYLLATI,Canchan-INIA,0.0,0.0,0.0,0.0
2019,8,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Huayro,0.0,1.0,20.0,1.8
2016,12,AMAZONAS,LUYA,CONILA,Huayro,10.0,0.0,0.0,0.0
2021,6,AMAZONAS,CHACHAPOYAS,ASUNCION,Huayro,6.0,0.0,0.0,0.0
2018,12,AMAZONAS,LUYA,LUYA VIEJO,Huayro,2.0,0.0,0.0,0.0
2018,2,AMAZONAS,LUYA,LUYA,Yungay,0.0,0.0,0.0,0.0
2018,8,HUANCAVELICA,TAYACAJA,PAMPAS,Yungay,12.0,0.0,0.0,0.0
2019,9,AMAZONAS,CHACHAPOYAS,SONCHE,Yungay,1.0,1.0,17.8,1.3
2023,4,APURIMAC,GRAU,CURASCO,Canchan-INIA,0.0,0.0,0.0,0.0
2016,7,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,0.0,1.0,14.5,1.2
2018,2,AMAZONAS,CHACHAPOYAS,CHETO,Amarilis-INIA,1.0,3.0,48.6,0.6
2015,6,HUANCAVELICA,TAYACAJA,PAZOS,Yungay,0.0,25.0,267.0,0.4
2015,9,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Yungay,10.0,0.0,0.0,0.0
2015,1,AMAZONAS,LUYA,LUYA VIEJO,Huayro,4.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,HUAYTARA,LARAMARCA,Canchan-INIA,0.0,1.0,8.5,0.9
2019,3,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Yungay,0.0,21.0,378.0,0.8
2016,1,AMAZONAS,CHACHAPOYAS,GRANADA,Huayro,0.0,0.0,0.0,0.0
2022,1,AMAZONAS,LUYA,TRITA,Yungay,5.0,1.0,22.0,1.3
2015,2,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,0.0,1.0,14.0,0.7
2016,3,HUANCAVELICA,HUAYTARA,SAN ISIDRO,Canchan-INIA,0.0,3.0,32.0,0.45
2022,6,AMAZONAS,LUYA,MARIA,Huayro,0.0,3.0,60.0,2.4
2022,1,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Yungay,0.0,1.0,17.0,1.2
2022,10,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Huayro,1.0,0.0,0.0,0.0
2016,2,AMAZONAS,CHACHAPOYAS,OLLEROS,Huayro,0.0,0.0,0.0,0.0
2016,2,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,Perricholi,0.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Yungay,12.0,15.0,187.0,0.41
2020,2,HUANCAVELICA,TAYACAJA,COLCABAMBA,Yungay,95.0,250.0,3550.0,0.45
2015,7,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Perricholi,0.0,0.0,0.0,0.0
2023,9,AMAZONAS,CHACHAPOYAS,HUANCAS,Huayro,0.0,5.0,89.0,1.2
2020,4,AMAZONAS,LUYA,PISUQUIA,Amarilis-INIA,0.0,0.0,0.0,0.0
2016,7,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Yungay,3.0,0.0,0.0,0.0
2019,5,AMAZONAS,LUYA,LUYA,Canchan-INIA,0.0,9.0,171.9,0.95
2017,10,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Yungay,3.0,0.0,0.0,0.0
2022,11,AMAZONAS,CHACHAPOYAS,BALSAS,Huayro,3.0,2.0,35.0,2.1
2021,1,LIMA,YAUYOS,CATAHUASI,Canchan-INIA,0.0,0.0,0.0,0.0
2022,11,AMAZONAS,LUYA,SAN JERONIMO,Yungay,1.0,0.0,0.0,0.0
2017,2,AMAZONAS,CHACHAPOYAS,ASUNCION,Huayro,0.0,0.0,0.0,0.0
2016,5,HUANCAVELICA,HUAYTARA,TAMBO,Perricholi,0.0,0.0,0.0,0.0
2015,8,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Yungay,0.0,0.0,0.0,0.0
2020,1,AMAZONAS,LUYA,LONGUITA,Huayro,40.0,0.0,0.0,0.0
2019,12,APURIMAC,GRAU,VIRUNDO,Canchan-INIA,0.0,0.0,0.0,0.0
2016,3,AMAZONAS,LUYA,SAN JERONIMO,Yungay,0.0,4.0,74.4,0.7
2017,7,AMAZONAS,CHACHAPOYAS,SOLOCO,Yungay,0.0,0.0,0.0,0.0
2020,4,AMAZONAS,LUYA,MARIA,Canchan-INIA,0.0,4.0,56.0,0.9
2021,3,AMAZONAS,CHACHAPOYAS,SOLOCO,Huayro,3.0,10.0,170.0,0.7
2021,12,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Huayro,0.0,2.0,34.0,1.5
2015,3,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Perricholi,0.0,3.0,32.2,0.5
2018,4,AMAZONAS,LUYA,SANTO TOMAS,Yungay,0.0,7.0,126.7,0.8
2021,1,LIMA,YAUYOS,AZANGARO,Yungay,0.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,ACOBAMBA,ANDABAMBA,Yungay,0.0,0.0,0.0,0.0
2023,4,AMAZONAS,LUYA,SANTA CATALINA,Canchan-INIA,0.0,4.0,64.0,1.1
2018,4,HUANCAVELICA,ACOBAMBA,ANDABAMBA,Canchan-INIA,0.0,10.0,109.0,0.45
2019,6,AMAZONAS,CHACHAPOYAS,GRANADA,Huayro,0.0,0.0,0.0,0.0
2018,12,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Amarilis-INIA,0.0,0.0,0.0,0.0
2023,5,AMAZONAS,CHACHAPOYAS,LA JALCA,Yungay,15.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Perricholi,0.0,8.0,83.0,0.35
2017,4,AMAZONAS,LUYA,PISUQUIA,Huayro,3.0,0.0,0.0,0.0
2019,7,AMAZONAS,CHACHAPOYAS,LEVANTO,Yungay,5.0,2.0,36.0,1.5
2022,4,AMAZONAS,LUYA,SANTO TOMAS,Yungay,0.0,4.0,80.0,1.62
2015,1,AMAZONAS,LUYA,LUYA,Canchan-INIA,7.0,0.0,0.0,0.0
2022,2,APURIMAC,GRAU,TURPAY,Canchan-INIA,0.0,0.0,0.0,0.0
2020,5,AMAZONAS,LUYA,SANTA CATALINA,Yungay,0.0,9.0,180.0,1.0
2019,2,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,Yungay,0.0,0.0,0.0,0.0
2016,9,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Yungay,1.0,3.0,54.6,1.4
2019,1,AMAZONAS,LUYA,MARIA,Yungay,0.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,TAYACAJA,QUISHUAR,Canchan-INIA,8.0,6.0,76.8,0.4
2019,5,APURIMAC,GRAU,SAN ANTONIO,Canchan-INIA,0.0,3.0,36.0,1.5
2021,1,AMAZONAS,LUYA,LUYA,Yungay,6.0,0.0,0.0,0.0
2022,2,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Huayro,3.0,0.0,0.0,0.0
2018,8,AMAZONAS,LUYA,TRITA,Canchan-INIA,0.0,1.0,20.5,0.75
2018,6,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Canchan-INIA,0.0,2.0,40.6,0.7
2018,8,AMAZONAS,CHACHAPOYAS,CHETO,Huayro,12.0,2.0,38.0,1.0
2015,10,HUANCAVELICA,TAYACAJA,AHUAYCHA,Yungay,74.0,19.0,198.0,0.8
2015,10,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,Canchan-INIA,0.0,0.0,0.0,0.0
2016,9,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Perricholi,5.0,0.0,0.0,0.0
2019,6,HUANCAVELICA,TAYACAJA,ROBLE,Yungay,0.0,15.0,156.0,0.78
2016,3,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Yungay,0.0,3.0,35.1,0.5
2016,4,AMAZONAS,LUYA,SANTO TOMAS,Canchan-INIA,3.0,5.0,101.5,0.87
2016,4,AMAZONAS,LUYA,LAMUD,Huayro,3.0,5.0,90.9,0.97
2019,3,AMAZONAS,LUYA,LAMUD,Yungay,0.0,12.0,264.0,0.85
2016,8,AMAZONAS,CHACHAPOYAS,QUINJALCA,Yungay,0.0,0.0,0.0,0.0
2023,4,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Canchan-INIA,0.0,10.0,155.0,1.1
2019,8,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Canchan-INIA,0.0,0.0,0.0,0.0
2018,11,AMAZONAS,CHACHAPOYAS,CHETO,Amarilis-INIA,2.0,0.0,0.0,0.0
2020,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,Perricholi,0.0,0.0,0.0,0.0
2017,12,AMAZONAS,CHACHAPOYAS,CHETO,Huayro,2.0,3.0,54.0,0.7
2018,11,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Yungay,0.0,0.0,0.0,0.0
2018,11,HUANCAVELICA,HUAYTARA,TAMBO,Perricholi,0.0,0.0,0.0,0.0
2022,1,AMAZONAS,CHACHAPOYAS,QUINJALCA,Huayro,0.0,3.0,52.0,1.5
2019,7,HUANCAVELICA,TAYACAJA,ANDAYMARCA,Perricholi,0.0,5.0,54.0,0.85
2015,12,AMAZONAS,CHACHAPOYAS,CHETO,Yungay,5.0,5.0,92.5,1.52
2015,12,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Huayro,0.0,0.0,0.0,0.0
2020,12,APURIMAC,GRAU,CHUQUIBAMBILLA,Canchan-INIA,0.0,0.0,0.0,0.0
2022,10,AMAZONAS,LUYA,LAMUD,Huayro,2.0,2.0,40.0,2.2
2023,8,LIMA,CAÑETE,NUEVO IMPERIAL,UNICA,2.0,7.5,180.0,0.4
2023,2,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Yungay,5.0,10.0,174.0,1.1
2016,12,AMAZONAS,CHACHAPOYAS,SONCHE,Yungay,0.0,0.0,0.0,0.0
2021,5,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Yungay,6.0,0.0,0.0,0.0
2023,7,AMAZONAS,LUYA,LONYA CHICO,Huayro,0.0,1.0,20.0,1.5
2022,11,AMAZONAS,LUYA,SANTA CATALINA,Amarilis-INIA,3.0,0.0,0.0,0.0
2017,5,AMAZONAS,LUYA,TRITA,Huayro,6.0,25.0,475.0,0.87
2017,10,HUANCAVELICA,TAYACAJA,SALCABAMBA,Yungay,55.0,20.0,240.0,0.4
2016,11,AMAZONAS,CHACHAPOYAS,LEVANTO,Huayro,0.0,4.0,62.0,1.85
2018,9,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,Canchan-INIA,0.0,8.0,93.8,0.8
2020,7,AMAZONAS,LUYA,MARIA,Canchan-INIA,0.0,2.0,28.0,1.0
2019,2,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Huayro,9.0,0.0,0.0,0.0
2015,4,AMAZONAS,LUYA,LUYA VIEJO,Huayro,4.0,4.0,78.4,0.85
2017,4,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Canchan-INIA,0.0,0.0,0.0,0.0
2022,5,AMAZONAS,LUYA,SANTO TOMAS,Canchan-INIA,0.0,1.0,20.0,1.42
2023,1,AMAZONAS,CHACHAPOYAS,LEVANTO,Huayro,5.0,10.0,186.0,2.4
2017,6,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Yungay,0.0,47.0,526.4,0.4
2017,8,AMAZONAS,CHACHAPOYAS,OLLEROS,Yungay,0.0,0.0,0.0,0.0
2019,3,APURIMAC,GRAU,SAN ANTONIO,Canchan-INIA,0.0,0.0,0.0,0.0
2018,4,HUANCAVELICA,ACOBAMBA,PAUCARA,Yungay,0.0,75.0,960.0,0.95
2020,12,APURIMAC,GRAU,CURPAHUASI,Canchan-INIA,0.0,0.0,0.0,0.0
2022,6,AMAZONAS,LUYA,LONGUITA,Amarilis-INIA,1.0,1.0,20.0,1.8
2022,3,AMAZONAS,LUYA,TINGO,Canchan-INIA,1.0,0.0,0.0,0.0
2020,11,AMAZONAS,CHACHAPOYAS,ASUNCION,Huayro,4.0,3.0,55.5,1.2
2022,6,AMAZONAS,CHACHAPOYAS,GRANADA,Huayro,0.0,3.0,45.0,2.9
2022,4,LIMA,YAUYOS,VIÑAC,Canchan-INIA,0.0,2.0,22.7,1.2
2017,4,AMAZONAS,CHACHAPOYAS,OLLEROS,Huayro,0.0,0.0,0.0,0.0
2021,1,AMAZONAS,CHACHAPOYAS,LA JALCA,Amarilis-INIA,0.0,0.0,0.0,0.0
2018,12,AMAZONAS,LUYA,TINGO,Yungay,2.0,0.0,0.0,0.0
2018,11,AMAZONAS,CHACHAPOYAS,ASUNCION,Huayro,17.0,3.0,55.5,1.6
2015,10,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Amarilis-INIA,1.0,0.0,0.0,0.0
2015,7,AMAZONAS,LUYA,MARIA,Huayro,0.0,8.0,160.0,0.8
2021,2,AMAZONAS,CHACHAPOYAS,HUANCAS,Huayro,2.0,1.0,17.5,0.69
2023,6,AMAZONAS,LUYA,LONGUITA,Canchan-INIA,0.0,0.0,0.0,0.0
2016,11,AMAZONAS,LUYA,LUYA,Canchan-INIA,2.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,Canchan-INIA,0.0,0.0,0.0,0.0
2019,6,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Canchan-INIA,0.0,4.0,88.0,1.7
2017,7,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Huayro,0.0,0.0,0.0,0.0
2022,3,APURIMAC,GRAU,HUAYLLATI,Canchan-INIA,0.0,0.0,0.0,0.0
2021,5,LIMA,HUAROCHIRI,MARIATANA,Canchan-INIA,0.0,3.0,24.0,1.2
2016,10,HUANCAVELICA,TAYACAJA,QUICHUAS,Perricholi,10.0,0.0,0.0,0.0
2020,6,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Amarilis-INIA,0.0,0.0,0.0,0.0
2015,12,AMAZONAS,LUYA,CONILA,Huayro,10.0,0.0,0.0,0.0
2018,10,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,Canchan-INIA,0.0,20.0,216.7,0.75
2018,8,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Huayro,10.0,53.0,1113.0,1.35
2022,7,AMAZONAS,LUYA,SANTO TOMAS,Huayro,1.0,12.0,216.0,2.2
2019,1,AMAZONAS,LUYA,LONYA CHICO,Yungay,0.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,TAYACAJA,COLCABAMBA,Perricholi,0.0,7.0,73.0,0.45
2016,7,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,Canchan-INIA,0.0,6.0,65.34,0.5
2022,6,AMAZONAS,LUYA,LONGUITA,Huayro,0.0,12.0,240.0,2.3
2019,7,AMAZONAS,CHACHAPOYAS,OLLEROS,Yungay,3.0,0.0,0.0,0.0
2021,1,AMAZONAS,LUYA,SANTO TOMAS,Yungay,11.0,0.0,0.0,0.0
2017,8,AMAZONAS,LUYA,TRITA,Canchan-INIA,0.0,1.0,21.0,0.85
2018,11,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Amarilis-INIA,1.0,1.0,17.0,1.3
2020,5,AMAZONAS,CHACHAPOYAS,BALSAS,Huayro,0.0,0.0,0.0,0.0
2020,11,AMAZONAS,LUYA,SANTA CATALINA,Yungay,9.0,0.0,0.0,0.0
2021,2,AMAZONAS,LUYA,INGUILPATA,Huayro,0.0,0.0,0.0,0.0
2016,1,AMAZONAS,CHACHAPOYAS,ASUNCION,Amarilis-INIA,0.0,0.0,0.0,0.0
2017,6,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Huayro,0.0,14.0,266.0,0.9
2019,5,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,4.0,2.0,37.2,1.3
2020,9,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Huayro,3.0,10.0,184.2,0.71
2023,2,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Huayro,6.0,7.0,120.0,1.9
2019,1,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Canchan-INIA,0.0,8.0,89.0,0.6
2019,8,HUANCAVELICA,ACOBAMBA,ANDABAMBA,Canchan-INIA,0.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,TAYACAJA,AHUAYCHA,Canchan-INIA,0.0,5.0,56.0,0.41
2020,11,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,Huayro,1.0,1.0,17.3,1.2
2015,1,HUANCAVELICA,TAYACAJA,SALCABAMBA,Yungay,0.0,19.0,198.0,0.5
2018,9,AMAZONAS,CHACHAPOYAS,MAGDALENA,Huayro,0.0,6.0,121.0,1.5
2021,3,AMAZONAS,LUYA,TRITA,Huayro,24.0,6.0,120.0,0.8
2018,8,HUANCAVELICA,ACOBAMBA,ANDABAMBA,Canchan-INIA,5.0,0.0,0.0,0.0
2015,6,AMAZONAS,CHACHAPOYAS,HUANCAS,Huayro,1.0,0.0,0.0,0.0
2021,10,APURIMAC,GRAU,VILCABAMBA,Canchan-INIA,4.0,0.0,0.0,0.0
2023,4,AMAZONAS,CHACHAPOYAS,CHETO,Yungay,2.0,1.0,17.8,1.1
2017,8,AMAZONAS,LUYA,TINGO,Huayro,0.0,2.0,37.4,1.1
2016,1,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,Canchan-INIA,0.0,0.0,0.0,0.0
2020,3,APURIMAC,GRAU,MICAELA BASTIDAS,Canchan-INIA,0.0,0.0,0.0,0.0
2019,2,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Yungay,0.0,51.0,587.0,0.65
2017,8,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,0.0,0.0,0.0,0.0
2016,2,HUANCAVELICA,HUAYTARA,CORDOVA,Canchan-INIA,0.0,8.0,84.0,0.5
2020,2,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Huayro,0.0,3.0,51.6,1.4
2022,12,AMAZONAS,LUYA,LONYA CHICO,Canchan-INIA,1.0,0.0,0.0,0.0
2019,2,AMAZONAS,LUYA,LUYA VIEJO,Yungay,0.0,0.0,0.0,0.0
2019,2,AMAZONAS,LUYA,INGUILPATA,Huayro,1.0,0.0,0.0,0.0
2016,9,HUANCAVELICA,TAYACAJA,COLCABAMBA,Yungay,118.0,0.0,0.0,0.0
2022,7,AMAZONAS,LUYA,SAN JERONIMO,Huayro,0.0,4.0,80.0,2.2
2019,4,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Huayro,17.0,1.0,16.0,1.2
2021,6,AMAZONAS,CHACHAPOYAS,ASUNCION,Amarilis-INIA,0.0,2.0,34.0,1.1
2022,6,AMAZONAS,LUYA,LAMUD,Huayro,0.0,3.0,60.0,2.15
2020,11,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,UNICA,0.0,23.0,575.0,0.55
2020,10,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Yungay,3.0,4.0,73.6,1.4
2020,2,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Yungay,5.0,0.0,0.0,0.0
2016,10,HUANCAVELICA,TAYACAJA,SALCABAMBA,Canchan-INIA,10.0,25.0,275.0,0.8
2022,1,AMAZONAS,LUYA,CONILA,Amarilis-INIA,2.0,0.0,0.0,0.0
2018,3,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Amarilis-INIA,0.0,1.0,16.8,0.5
2016,5,HUANCAVELICA,TAYACAJA,COLCABAMBA,Yungay,0.0,134.0,2010.0,0.45
2022,7,AMAZONAS,LUYA,TRITA,Huayro,0.0,10.0,200.0,2.2
2022,12,AMAZONAS,LUYA,INGUILPATA,Huayro,3.0,0.0,0.0,0.0
2020,3,APURIMAC,GRAU,SAN ANTONIO,Canchan-INIA,0.0,0.0,0.0,0.0
2019,3,HUANCAVELICA,TAYACAJA,SALCABAMBA,Yungay,0.0,5.0,53.0,0.8
2023,3,AMAZONAS,CHACHAPOYAS,LEVANTO,Yungay,6.0,8.0,138.4,1.1
2015,5,HUANCAVELICA,TAYACAJA,AHUAYCHA,Perricholi,0.0,10.0,109.0,0.5
2020,6,AMAZONAS,CHACHAPOYAS,SONCHE,Yungay,0.0,1.0,18.0,1.0
2021,1,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Huayro,0.0,0.0,0.0,0.0
2016,8,AMAZONAS,LUYA,COLCAMAR,Huayro,0.0,3.0,57.0,0.8
2017,3,HUANCAVELICA,TAYACAJA,ACRAQUIA,Perricholi,0.0,15.0,187.5,0.45
2021,6,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Amarilis-INIA,0.0,3.0,52.0,1.1
2018,8,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Canchan-INIA,0.0,1.0,19.8,0.8
2019,5,AMAZONAS,LUYA,TRITA,Yungay,0.0,16.0,364.8,1.6
2021,5,LIMA,YAUYOS,AZANGARO,Yungay,0.0,1.0,10.4,1.0
2023,6,AMAZONAS,CHACHAPOYAS,LEVANTO,Huayro,6.0,5.0,89.0,0.8
2019,2,HUANCAVELICA,TAYACAJA,SALCABAMBA,Canchan-INIA,0.0,9.0,110.0,0.85
2018,9,HUANCAVELICA,ACOBAMBA,ANTA,Canchan-INIA,0.0,0.0,0.0,0.0
2015,6,AMAZONAS,LUYA,LONGUITA,Huayro,0.0,10.0,195.0,1.0
2017,6,HUANCAVELICA,HUAYTARA,CORDOVA,Yungay,0.0,1.0,8.0,1.0
2015,8,AMAZONAS,LUYA,COCABAMBA,Huayro,0.0,3.0,55.8,1.1
2019,8,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Huayro,3.0,2.0,35.0,1.5
2021,7,AMAZONAS,CHACHAPOYAS,SONCHE,Huayro,0.0,0.0,0.0,0.0
2022,5,AMAZONAS,LUYA,LONYA CHICO,Huayro,0.0,1.0,20.0,1.6
2015,7,HUANCAVELICA,TAYACAJA,PAZOS,Perricholi,0.0,0.0,0.0,0.0
2021,8,AMAZONAS,CHACHAPOYAS,LA JALCA,Yungay,0.0,6.0,102.0,1.2
2018,3,AMAZONAS,CHACHAPOYAS,QUINJALCA,Yungay,2.0,1.0,18.6,0.5
2022,7,AMAZONAS,CHACHAPOYAS,QUINJALCA,Huayro,3.0,28.0,481.3,2.6
