NOMBDEP,NOMBPROV,NOMBDIST,noviembre,enero,anual,febrero,diciembre,marzo,julio,junio,septiembre,octubre,verano,invierno,mayo,oto�o,agosto,abril
PUNO,PUNO,CHUCUITO,3.093135380717028,4.194769211296026,1.370393614062022,4.072294560849268,3.565181053775966,3.9313743824307656,-2.743845495086556,-2.5322697245029118,0.2984800574162495,1.9576467697015072,4.0725113107409046,-1.276313379677968,-0.44966734146052856,-0.1764967283519785,-1.67000527158965,2.318846719412077
PUNO,PUNO,COATA,2.412133217217293,4.664686743782198,1.0344714252586429,4.628601001502886,4.006605306428882,4.159599394298811,-4.904357269406683,-4.470731648952263,-0.6170583164778081,1.3790042743003637,4.379971179037668,-2.7802367424441115,-1.8460998916439546,-1.2017480349641034,-3.2157307426151718,2.210158620584923
PUNO,PUNO,HUATA,0.8314061570630659,4.143874652255278,-0.8001959376811821,4.046365997811623,2.8049405468213515,4.03268697666719,-7.579362518180278,-7.2984987940338,-2.4836917826454408,0.05546278569880074,4.046365997811623,-5.341223138600821,-3.6449347095026354,-3.3714001522693824,-5.629890959565504,1.5897714095527853
PUNO,PUNO,MAÑAZO,-0.6276617711760301,2.100991800797101,-1.7953226738773858,2.070625815825916,1.1263991496823689,1.7214357171843486,-6.707595399027184,-6.307461714753643,-3.5897336710531644,-1.7161927311429266,1.9596531046202936,-5.3238330873557365,-4.2223676582432335,-3.7149095375253145,-5.634914286290318,-0.1839964037876382
PUNO,PUNO,PAUCARCOLLA,1.4813750254193845,4.099103347415517,-0.0483352761919617,4.075413309564206,3.391451404805186,4.0227751554627575,-5.693115912880844,-5.306328335887536,-1.597314426729729,0.6066538971614255,4.053219411246356,-3.7696080564076535,-2.5462214128405627,-1.949977954159651,-4.08275645130394,2.0246310699356647
PUNO,PUNO,PICHACANI,-1.9099727910145678,1.1623614493698111,-3.252691872689497,1.1332804525532212,-0.027942608278680118,0.7747044741106065,-8.834235703724133,-8.530152005332504,-5.2653515663500885,-2.9999110969504597,1.0161486238806081,-7.2009794221255445,-5.981991758483611,-5.313816262400349,-7.537900505088698,-1.5613395384748676
PUNO,PUNO,PLATERIA,1.6182159865832446,4.154267336428704,0.0038468871995130725,4.086446146877427,3.0040631241495395,3.951460527508098,-5.4868792931589745,-5.233508207776651,-1.3900265442623367,0.7440864519654083,4.1009983728656625,-3.732979121937444,-2.1968508752612346,-1.8813427903803088,-4.08651107528329,1.6099321108763816
PUNO,PUNO,PUNO,1.072127495907026,3.841447512971554,-0.4920343720095362,3.7187977706097013,2.560154401192205,3.3582762477397257,-5.670519903344014,-5.378090651574983,-2.068678279219409,-0.00036283685096810854,3.648251004696524,-4.010144741210643,-2.9243170818767106,-2.463916968871963,-4.240285741580641,1.1019064878652158
PUNO,PUNO,SAN ANTONIO,-2.9353623457825333,0.7982587858978172,-3.7984606187220256,0.7405730980788522,-0.6986343026609434,0.2824156102835261,-9.322860991514025,-9.011202856313748,-5.839924386266487,-3.7095877706944,0.6081346483815981,-7.7229000659867175,-6.502174182931277,-5.733046952557673,-8.048366113046926,-2.1951541945256396
PUNO,PUNO,TIQUILLACA,-0.4939144787367166,2.198046972815335,-1.7894750854440058,2.249795734778841,1.2202736464251052,1.8302228035291779,-6.999075694791655,-6.6727639885322905,-3.651197278436278,-1.6325809116797025,2.0798045490888346,-5.499039230983041,-4.196654397477792,-3.696062937857509,-5.771652207014678,-0.1632557905145628
PUNO,PUNO,VILQUE,0.6659748780640031,3.7818540028418455,-0.2561718532650765,3.7120956990448164,2.3083975215336614,3.5544424745540946,-6.080060822084053,-5.64815215793801,-2.2891450558897883,-0.04407884228881349,3.703840523254177,-4.431483335989647,-3.060301829699594,-2.47324875587247,-4.78947215409359,1.8247581685195422
PUNO,SAN ANTONIO DE PUTINA,ANANEA,-1.5632826916397873,0.41851337384289655,-2.9956306656513902,0.345249614703954,-0.18623853010177394,-0.25440480642298346,-7.421500469853648,-6.970803647127936,-4.554272773079185,-2.2731980586311145,0.17854027193412375,-6.213683446031874,-4.341944792767319,-4.194385856941317,-6.720307934016707,-1.6966450927930719
PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,1.5242125091345091,3.4887565869834782,-0.29733751366230027,3.4168769593655313,2.842305965004173,2.7875967198216953,-5.434559886565305,-5.131993592459239,-1.6023925423164638,0.4629947048418611,3.239671125136029,-3.7083393887528397,-2.491188894502354,-2.27906436557672,-4.025219075333772,0.7954891271468133
