AÑO,MES,DEPARTAMENTO,PROVINCIA,DISTRITO,PRODUCTO,SIEMBRA,COSECHA,PRODUCCION,PRECIO_CHACRA
2017,7,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,45.0,0.0,0.0,0.0
2017,2,HUANCAVELICA,TAYACAJA,QUICHUAS,PAPA CANCHAN (mejoradas)- color,0.0,20.0,280.0,0.55
2019,8,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,40.0,1.24
2019,4,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA CANCHAN (mejoradas)- color,0.0,68.0,850.0,0.75
2020,11,APURIMAC,GRAU,VIRUNDO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,3,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,PAPA CANCHAN (mejoradas)- color,0.0,1.0,9.0,1.2
2021,5,LIMA,CAÑETE,IMPERIAL,PAPA UNICA (mejoradas)-color,30.0,0.0,0.0,0.0
2023,2,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,5.0,2.0,40.0,2.1
2015,4,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,1.0,4.0,76.0,0.9
2015,1,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,3,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,0.0,3.0,32.0,0.45
2016,3,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,101.0,1515.0,0.5
2017,3,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,1.0,0.5,10.4,0.8
2017,1,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),29.0,7.0,110.6,0.41
2020,6,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,3,APURIMAC,GRAU,TURPAY,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,11,LIMA,YAUYOS,CATAHUASI,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2023,6,AMAZONAS,LUYA,SAN CRISTOBAL,PAPA CANCHAN (mejoradas)- color,0.0,1.0,16.0,1.1
2023,5,APURIMAC,COTABAMBAS,HAQUIRA,PAPA CANCHAN (mejoradas)- color,0.0,10.0,200.0,1.0
2023,3,APURIMAC,GRAU,HUAYLLATI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,11,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2016,3,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,1.0,1.0,19.0,0.8
2017,10,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,50.0,625.0,0.4
2017,11,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA CANCHAN (mejoradas)- color,20.0,0.0,0.0,0.0
2018,6,HUANCAVELICA,HUAYTARA,TAMBO,PAPA CANCHAN (mejoradas)- color,0.0,5.0,55.0,0.55
2018,2,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA CANCHAN (mejoradas)- color,0.0,45.0,585.0,0.55
2018,10,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,15.0,0.0,0.0,0.0
2019,5,APURIMAC,GRAU,MAMARA,PAPA CANCHAN (mejoradas)- color,0.0,7.0,84.0,1.5
2020,9,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,0.0,9.0,180.0,1.1
2022,4,APURIMAC,GRAU,CHUQUIBAMBILLA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,5,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,48.0,2.5
2023,1,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2015,1,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,8.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA PERRICHOLI (mejoradas),0.0,9.0,99.0,1.5
2015,11,HUANCAVELICA,HUAYTARA,TAMBO,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,11,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,21.0,0.5
2016,5,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA CANCHAN (mejoradas)- color,0.0,23.0,240.0,0.5
2016,6,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,28.0,306.0,0.5
2016,6,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,0.0,8.0,110.4,0.6
2017,8,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,3,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,8,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,1,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA PERRICHOLI (mejoradas),2.0,8.0,90.0,0.4
2017,8,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA PERRICHOLI (mejoradas),0.0,1.0,12.0,0.45
2017,2,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,11,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,8,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,1,HUANCAVELICA,ACOBAMBA,ANDABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,3,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,5.0,3.0,60.0,1.4
2022,1,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,0.0,1.0,19.5,1.4
2022,11,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,10.0,0.0,0.0,0.0
2023,2,LIMA,YAUYOS,CATAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,27.0,4.0,52.3,0.7
2015,3,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,PAPA CANCHAN (mejoradas)- color,13.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,51.0,561.0,0.8
2015,5,HUANCAVELICA,HUAYTARA,SAN ISIDRO,PAPA CANCHAN (mejoradas)- color,0.0,8.0,84.0,0.5
2016,8,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,3,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,12.0,123.0,0.5
2016,5,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,10,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA CANCHAN (mejoradas)- color,25.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,47.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,1,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2019,5,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,11,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,0.0,35.0,857.5,0.45
2020,9,LIMA,YAUYOS,CACRA,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2021,4,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,0.0,9.0,180.0,0.72
2021,12,APURIMAC,GRAU,MICAELA BASTIDAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,5,AMAZONAS,LUYA,LONYA CHICO,PAPA CANCHAN (mejoradas)- color,2.0,1.0,18.0,1.46
2022,11,APURIMAC,GRAU,PATAYPAMPA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2023,2,LIMA,YAUYOS,CACRA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,9.8,2.0
2015,4,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,0.0,16.0,170.0,0.45
2015,12,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,18.0,0.0,0.0,0.0
2017,2,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA CANCHAN (mejoradas)- color,0.0,2.0,21.0,0.4
2019,2,APURIMAC,GRAU,HUAYLLATI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,6,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA PERRICHOLI (mejoradas),0.0,4.0,45.0,0.82
2019,1,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA PERRICHOLI (mejoradas),0.0,45.0,498.0,0.56
2019,5,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,0.0,5.0,56.0,0.78
2015,8,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2015,9,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA PERRICHOLI (mejoradas),2.0,0.0,0.0,0.0
2015,9,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),20.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,42.0,0.45
2016,2,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,TAYACAJA,PAZOS,PAPA PERRICHOLI (mejoradas),0.0,7.0,74.0,0.5
2017,12,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2017,6,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2017,9,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,20.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA PERRICHOLI (mejoradas),16.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,9,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PAPA CANCHAN (mejoradas)- color,0.0,36.0,389.0,0.75
2019,1,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2020,10,LIMA,YAUYOS,CATAHUASI,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2020,7,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,10,APURIMAC,GRAU,PATAYPAMPA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2022,11,LIMA,CAÑETE,CERRO AZUL,PAPA UNICA (mejoradas)-color,0.0,4.0,96.0,1.3
2023,3,APURIMAC,GRAU,CURASCO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,1,LIMA,YAUYOS,CHOCOS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,6,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,6,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA PERRICHOLI (mejoradas),0.0,14.8,162.8,0.5
2016,10,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA PERRICHOLI (mejoradas),15.0,0.0,0.0,0.0
2016,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,45.0,657.0,1.0
2016,5,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,0.0,24.0,331.2,0.5
2016,7,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,0.0,5.0,54.0,0.5
2016,10,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,30.0,0.0,0.0,0.0
2017,6,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,0.0,3.0,54.9,0.9
2017,6,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,2.0,40.98,0.88
2018,7,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,0.0,5.0,105.0,0.7
2019,3,APURIMAC,GRAU,MICAELA BASTIDAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,10,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2022,3,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,0.0,12.0,240.0,1.4
2022,10,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,5.0,61.0,1525.0,0.6
2022,12,APURIMAC,COTABAMBAS,HAQUIRA,PAPA CANCHAN (mejoradas)- color,24.0,0.0,0.0,0.0
2023,3,APURIMAC,GRAU,SAN ANTONIO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,1,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2015,9,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,11,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2016,5,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA CANCHAN (mejoradas)- color,19.0,0.0,0.0,0.0
2016,6,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,0.0,6.0,62.8,0.5
2016,12,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,15.0,208.0,0.6
2017,12,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.5,0.0,0.0,0.0
2017,9,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,12.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),20.0,0.0,0.0,0.0
2017,8,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,11,APURIMAC,GRAU,HUAYLLATI,PAPA CANCHAN (mejoradas)- color,9.0,0.0,0.0,0.0
2019,7,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,0.0,1.0,19.0,1.25
2020,4,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,121.0,1936.0,0.5
2021,2,LIMA,YAUYOS,AZANGARO,PAPA CANCHAN (mejoradas)- color,0.0,5.0,45.0,1.2
2021,12,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,0.0,44.0,1100.0,0.6
2022,7,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,19.5,1.92
2023,8,LIMA,CAÑETE,SAN LUIS,PAPA UNICA (mejoradas)-color,0.0,7.0,168.0,1.6
2023,7,LIMA,CAÑETE,IMPERIAL,PAPA UNICA (mejoradas)-color,15.0,0.0,0.0,0.0
2015,4,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,1.0,2.0,37.0,0.8
2015,2,HUANCAVELICA,HUAYTARA,AYAVI,PAPA PERRICHOLI (mejoradas),0.0,6.0,66.0,1.5
2015,9,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2016,2,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2017,1,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,8.0,0.0,0.0,0.0
2017,1,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA PERRICHOLI (mejoradas),0.0,5.0,56.0,0.8
2017,3,HUANCAVELICA,HUAYTARA,AYAVI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,12,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,8.0,0.0,0.0,0.0
2018,5,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,6.0,126.9,0.6
2018,4,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,0.0,15.0,252.0,0.65
2018,7,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA PERRICHOLI (mejoradas),0.0,12.0,177.6,0.55
2018,1,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,0.0,8.0,84.0,0.35
2019,4,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,12,LIMA,YAUYOS,LINCHA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,1,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,0.0,5.0,125.0,0.6
2021,12,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2022,10,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,30.0,2.37
2023,4,APURIMAC,GRAU,VIRUNDO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,3,LIMA,YAUYOS,LINCHA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,7.4,1.7
2015,2,HUANCAVELICA,HUAYTARA,TAMBO,PAPA PERRICHOLI (mejoradas),0.0,9.0,99.0,1.5
2016,4,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,9,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA PERRICHOLI (mejoradas),40.0,0.0,0.0,0.0
2016,2,HUANCAVELICA,TAYACAJA,PAZOS,PAPA PERRICHOLI (mejoradas),0.0,12.0,129.0,0.5
2016,4,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA PERRICHOLI (mejoradas),0.0,20.0,320.0,0.5
2016,12,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,45.0,711.0,0.58
2017,7,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,0.0,6.0,111.0,0.85
2018,11,APURIMAC,GRAU,CURASCO,PAPA CANCHAN (mejoradas)- color,14.0,0.0,0.0,0.0
2018,7,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,12.4,0.52
2018,5,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,0.0,8.0,89.0,0.4
2018,5,HUANCAVELICA,HUAYTARA,TAMBO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,11,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2019,1,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2019,5,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,0.0,3.0,63.0,1.15
2019,12,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,10.0,0.0,0.0,0.0
2019,8,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,20.8,1.6
2019,3,APURIMAC,GRAU,MAMARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,6,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,70.0,85.0,1275.0,0.8
2020,11,LIMA,CAÑETE,SAN LUIS,PAPA UNICA (mejoradas)-color,0.0,10.0,250.0,0.55
2020,1,APURIMAC,GRAU,TURPAY,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,9,LIMA,YAUYOS,MADEAN,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2021,8,LIMA,CAÑETE,CERRO AZUL,PAPA UNICA (mejoradas)-color,0.0,0.0,0.0,0.0
2021,12,AMAZONAS,LUYA,LONYA CHICO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2022,4,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,9,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,2.0,4.0,78.0,1.92
2022,4,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,20.0,1.6
2023,4,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,2.0,2.0,39.0,1.2
2023,1,LIMA,YAUYOS,MADEAN,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,10,LIMA,YAUYOS,HUANGASCAR,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,4.0,42.0,0.5
2016,3,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,1,HUANCAVELICA,HUAYTARA,SAN ISIDRO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,12,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,18.0,182.7,0.35
2017,6,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,2,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,1,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,2,APURIMAC,GRAU,TURPAY,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,7,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PAPA UNICA (mejoradas)-color,4.5,0.0,0.0,0.0
2023,8,LIMA,YAUYOS,CACRA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,3,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,5.0,2.0,37.0,0.98
2015,5,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,7.0,75.0,0.45
2015,6,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,11,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2017,1,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,25.0,0.0,0.0,0.0
2020,10,APURIMAC,GRAU,TURPAY,PAPA CANCHAN (mejoradas)- color,8.0,0.0,0.0,0.0
2021,2,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,0.0,5.0,125.0,0.6
2021,12,APURIMAC,COTABAMBAS,COYLLURQUI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,9,LIMA,CAÑETE,NUEVO IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,35.0,840.0,0.4
2016,5,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),0.0,14.0,165.2,0.5
2016,12,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,3,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,16.0,169.0,0.5
2016,12,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,75.0,56.0,625.0,0.6
