Especie,Subsp,Especie_Su,Nombre_com,Departamen,Provincia,Distrito,Longitud,Latitud,Altitud
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sirabamba,JUNIN,TARMA,HUASAHUASI,-75.6502777778,-11.265,2745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sirabamba,JUNIN,TARMA,HUASAHUASI,-75.6502777778,-11.265,2745.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Musgueña,PASCO,PASCO,HUACHON,-75.95,-10.6366666667,3386.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Musgueña,PASCO,PASCO,HUACHON,-75.95,-10.6366666667,3386.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Janca Rupa,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Janca Rupa,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Mauna,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,-74.9733333333,-12.7877777778,3683.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Mauna,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,-74.9733333333,-12.7877777778,3683.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Suyt ´u,HUANCAVELICA,HUANCAVELICA,ASCENSION,-74.9833333333,-12.7666666667,4300.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Mancapa ñahuin,ANCASH,HUARAZ,PIRA,-77.7166666667,-9.56666666667,3007.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Mancapa Nahuin,ANCASH,HUARAZ,PIRA,-77.7166666667,-9.56666666667,3007.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chaquilla Negra,PUNO,CHUCUITO,JULI,-69.46,-16.21,3868.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Wank' o Sullu,PUNO,MOHO,MOHO,-69.5011111111,-15.36,3883.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Zapallo,PUNO,MOHO,MOHO,-69.5,-15.35,4041.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Wayro,AYACUCHO,LA MAR,TAMBO,-74.0311111111,-12.9666666667,4013.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Wayro,AYACUCHO,LA MAR,TAMBO,-74.0311111111,-12.9666666667,4013.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha negra,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Negra,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Clavelina,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Clavelina,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha blanca,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chauca Blanca,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-77.87,-6.22861111111,2336.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chauca Amarilla,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-77.87,-6.22861111111,2336.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chauca Amarilla,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Wayro,AYACUCHO,HUAMANGA,CHIARA,-74.2,-13.27,3382.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha negra,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Negra,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha yutu runtu,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Yutu Runtu,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chauche Chumbe Larga,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Chumbe Larga,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha ojito azul,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Ojito Azul,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha amarilla larga,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarill Larga,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha ají,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Ají,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha wiracocha,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Wiracocha,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,soldadito,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Soldadito,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Amarilla,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Amarilla,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Riñon,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,PASCO,PASCO,PAUCARTAMBO,-75.8113888889,-10.7727777778,2916.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Soplin,AMAZONAS,LUYA,LUYA,-78.005,-6.14611111111,2822.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Soplin,AMAZONAS,LUYA,LUYA,-78.005,-6.14611111111,2822.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha negra,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chauca Negra,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Wank' o Sullu,PUNO,SAN ANTONIO DE PUTINA,PUTINA,-69.8666666667,-14.9166666667,3863.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Churuspi,PASCO,PASCO,PAUCARTAMBO,-75.8113888889,-10.7727777778,2916.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sawasiray,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,CUSCO,PAUCARTAMBO,CHALLABAMBA,-71.6544444444,-13.2041666667,2926.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,PASCO,PASCO,PAUCARTAMBO,-75.8113888889,-10.7727777778,2916.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurakk Churuspi,PASCO,PASCO,PAUCARTAMBO,-75.8113888889,-10.7727777778,2916.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,CUSCO,PAUCARTAMBO,CHALLABAMBA,-71.6544444444,-13.2041666667,2926.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,CUSCO,PAUCARTAMBO,CHALLABAMBA,-71.6544444444,-13.2041666667,2926.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka T ´okklolo,CUSCO,PAUCARTAMBO,CHALLABAMBA,-71.6544444444,-13.2041666667,2926.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Churuspi,CUSCO,PAUCARTAMBO,CHALLABAMBA,-71.6544444444,-13.2041666667,2926.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sua Manchachi,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3158333333,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Misitu Kkompis,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Lima Wirakkocha,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Alkka churuspi,PASCO,PASCO,PAUCARTAMBO,-75.8113888889,-10.7727777778,2916.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Hak' u Talega,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kkekkerana,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.4166666667,-13.1666666667,1671.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Pichca Millpi negro,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Oichca Millpi Negro,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Pichca millpi rojo,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Pichca Millpi Rojo,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Limac,AMAZONAS,CHACHAPOYAS,GRANADA,-77.6266666667,-6.09916666667,2993.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Limak,AMAZONAS,CHACHAPOYAS,GRANADA,-77.6266666667,-6.09916666667,2993.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Guineo azul,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Guineo Azul,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha amarilla redonda,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-77.87,-6.22861111111,2336.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla Redonda,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-77.87,-6.22861111111,2336.0
Solanum phureja Juz. et Buk.,,Solanum phureja,chaucha amarilla,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-77.87,-6.22861111111,2336.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-77.87,-6.22861111111,2336.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha blanca,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chauca Blanca,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Bagazán,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Bagazán,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Okke Nawi,AYACUCHO,LA MAR,SAN MIGUEL,-73.9808333333,-13.0125,2667.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Lunchuypa Wakkachi,AYACUCHO,HUAMANGA,CHIARA,-74.2047222222,-13.2727777778,3506.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Quitipsho,HUANUCO,HUAMALIES,LLATA,-76.8161111111,-9.55,3438.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Musquiña,PASCO,PASCO,NINACACA,-75.95,-10.6666666667,3999.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Weqti,HUANUCO,AMBO,SAN RAFAEL,-76.1830555556,-10.3397222222,2698.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Cara de dios,HUANUCO,DOS DE MAYO,LA UNION,-76.7972222222,-9.84666666667,3584.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Cara de Dios,HUANUCO,DOS DE MAYO,LA UNION,-76.7972222222,-9.84666666667,3584.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Capishglush,HUANUCO,DOS DE MAYO,SHUNQUI,-76.7863888889,-9.73388888889,3519.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Capishglush,HUANUCO,DOS DE MAYO,SHUNQUI,-76.7863888889,-9.73388888889,3519.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Wayro,HUANUCO,PACHITEA,UMARI,-76.11,-9.93,3780.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Wayro,HUANUCO,PACHITEA,UMARI,-76.11,-9.93,3780.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Pishca millpi,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Pichca Millpi,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Musquiña,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,-76.4986111111,-10.5166666667,4216.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka Musguiña,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,-76.5166666667,-10.4913888889,3184.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Negra,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Negra,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sausiri,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sua Manchachi,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6697222222,-13.3558333333,3592.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Puyhuan,CUSCO,CUSCO,CUSCO,-72.0,-13.5,3631.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Puyhuan,CUSCO,CUSCO,CUSCO,-72.0,-13.5,3631.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Churuspi,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.4472222222,-13.4505555556,3890.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sawasiray,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6697222222,-13.3558333333,3592.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Nina Waskka,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Muru Churuspiña,CUSCO,PAUCARTAMBO,KOSÑIPATA,-71.3763888889,-13.0411111111,1059.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5066666667,-13.3319444444,3894.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ccoe Sullu,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5066666667,-13.3319444444,3894.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ccoe Sullu,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5066666667,-13.3319444444,3894.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Muru Churuspiña,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5066666667,-13.3319444444,3894.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kkekkerana,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kanka Papa,AYACUCHO,HUANTA,HUAMANGUILLA,-74.1808333333,-13.0138888889,3175.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Mauna,AYACUCHO,HUANTA,HUAMANGUILLA,-74.1780555556,-13.0111111111,3225.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Mauna,AYACUCHO,HUANTA,HUAMANGUILLA,-74.1780555556,-13.0111111111,3225.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chapiña,AYACUCHO,HUANTA,HUAMANGUILLA,-74.1780555556,-13.0111111111,3225.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Linles,AYACUCHO,HUANTA,HUANTA,-74.25,-12.9333333333,2659.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Putis,AYACUCHO,HUANTA,HUAMANGUILLA,-74.1780555556,-13.0111111111,3225.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka Koto,AYACUCHO,HUANTA,HUAMANGUILLA,-74.1780555556,-13.0111111111,3225.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Tara Gallo,AYACUCHO,HUANTA,HUAMANGUILLA,-74.1780555556,-13.0111111111,3225.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha queso,AYACUCHO,HUANTA,HUANTA,-74.25,-12.9333333333,2659.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Ckellu millcus,AYACUCHO,HUANTA,HUANTA,-74.25,-12.9333333333,2659.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chabenilla,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chabenilla,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha negra,AMAZONAS,CHACHAPOYAS,GRANADA,-77.6266666667,-6.09916666667,2993.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Negra,AMAZONAS,CHACHAPOYAS,GRANADA,-77.6266666667,-6.09916666667,2993.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha yutu runtu,AMAZONAS,CHACHAPOYAS,GRANADA,-77.6266666667,-6.09916666667,2993.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Yutu Runtu,AMAZONAS,CHACHAPOYAS,GRANADA,-77.6266666667,-6.09916666667,2993.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Khuchi Kkallu= Lengua de chancho,PUNO,CHUCUITO,ZEPITA,-69.1,-16.5,3832.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Riñon,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Riñón,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Alca Chaleco,PUNO,AZANGARO,AZANGARO,-70.1969444444,-14.9075,3867.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Alca Chaleco,PUNO,AZANGARO,AZANGARO,-70.22,-14.92,3867.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Wank'u Sulla,PUNO,AZANGARO,MUÑANI,-69.95,-14.7666666667,3927.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Inocente rojo,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Inocente Rojo,AMAZONAS,LUYA,LUYA,-77.9452777778,-6.16388888889,2311.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Likklincho,PUNO,AZANGARO,ASILLO,-70.35,-14.7833333333,3902.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Pokkolla,PUNO,AZANGARO,MUÑANI,-69.95,-14.7666666667,3927.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Tolkka Koyo o Granada,PUNO,CHUCUITO,POMATA,-69.3,-16.2666666667,3916.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Nina Warak ´a,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5927777778,-13.32,2957.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Jancko Umajala- Hank' u Amahaya=Blanca común,PUNO,MOHO,MOHO,-69.5,-15.35,4041.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Wank'u Sulla,PUNO,MOHO,MOHO,-69.5011111111,-15.36,3883.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puca pampiña,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka Pampiña,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sirabamba,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sirabamba,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Lengua de vaca,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Lengua de Vaca,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Ckellu millcus,AYACUCHO,HUANTA,HUANTA,-74.25,-12.9333333333,2659.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Ckellu Millcus,AYACUCHO,HUANTA,HUANTA,-74.25,-12.9333333333,2659.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-77.87,-6.22861111111,2336.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-77.87,-6.22861111111,2336.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Taragallo,AYACUCHO,HUANTA,HUANTA,-74.25,-12.9333333333,2659.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Tumbes,AYACUCHO,HUANTA,HUANTA,-74.25,-12.9333333333,2659.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha amarilla,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha negra,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Negra,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Pintada linquima,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Pintada Linguima,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
