ID,CULTVRNAME,LAT,LONG,SPP2
6738,Luraccuci,-13.87,-70.6,Papa
6739,Kashua,-14.67,-71.4,Papa
6741,Tulu Cuchus,-11.55,-76.63,Papa
6742,Puca Ruyru Chaucha,-11.55,-76.63,Papa
6744,Papa Corneta,-11.65,-75.1,Papa
6746,Poccoyo,-13.75,-71.87,Papa
6747,Ausanka,-14.26,-69.75,Papa
6748,Yana Ttocoche,-13.82,-70.48,Papa
6749,Untushpa Pachan,-9.5,-76.88,Papa
6750,Muru Chiliqui,-11.55,-76.63,Papa
6751,Pitiquiña,-13.32,-71.6,Papa
6752,Lequecho,-13.32,-71.6,Papa
6753,Charcas,-13.85,-72.08,Papa
6754,Llama Ruro,-14.27,-71.23,Papa
6755,Talaco Pitiqui±a,-13.85,-72.08,Papa
6756,Yana Suito,-13.32,-71.6,Papa
6757,Cuchi Accan,-14.02,-71.45,Papa
6758,Lleque Chaqui,-13.32,-71.6,Papa
6759,Salamanca,-13.32,-71.6,Papa
6760,Cheke Puro,-13.68,-71.63,Papa
6761,Ccoyo Chunquina,-13.4,-73.67,Papa
6762,Cunca Tullu,-13.4,-73.67,Papa
6763,Macta,-13.42,-70.9,Papa
6764,Veinte Hojas,-13.55,-72.7,Papa
6765,Challhuachino,-13.55,-72.7,Papa
6766,Wira Pas±a,-13.88,-72.52,Papa
6767,Cachun Wacachi,-13.5,-72.12,Papa
6768,Lime±a,-13.62,-71.38,Papa
6769,Chaquilli,-13.32,-72.12,Papa
6770,Puca Bole,-13.27,-72.27,Papa
6771,Nicolas,-15.35,-69.5,Papa
6772,Allca Imilla,-14.47,-69.53,Papa
6773,Cayma Morado,-13.52,-71.98,Papa
6774,Alque±a,-13.52,-71.98,Papa
6775,Yana Alca Waccoto,-13.52,-71.98,Papa
6776,Yana Paullo,-13.52,-71.98,Papa
6777,Sayllusiray,-13.52,-71.98,Papa
6778,Chiqchi Socco,-13.52,-71.98,Papa
6779,Occo Suito,-13.52,-71.98,Papa
6780,Talako,-13.52,-71.98,Papa
6781,Alca Talako,-13.52,-71.98,Papa
6782,Puca Virondos,-13.52,-71.98,Papa
6783,Charka Waylla,-13.52,-71.98,Papa
6784,Yurac Canchillo,-13.52,-71.98,Papa
6785,Michi Aka,-13.52,-71.98,Papa
6786,Yana Alca Waccoto,-13.52,-71.98,Papa
6787,Mora,-13.52,-71.98,Papa
6788,San Juan,-13.52,-71.98,Papa
6789,Santusa Wina,-13.52,-71.98,Papa
6790,Yurac Pacus,-13.52,-71.98,Papa
6791,Yurac Condortullo,-13.52,-71.98,Papa
6792,Yana Waccollo,-13.52,-71.98,Papa
6793,Huayaba,-11.82,-75.38,Papa
6794,Carganaca Amarilla,-8.0,-78.6,Papa
6795,Shucuca,-11.82,-75.38,Papa
6796,Luchupa,-11.82,-75.38,Papa
6797,Mactacha,-13.47,-72.25,Papa
6798,Ceballos  Qurpa,-13.27,-74.2,Papa
6799,Oke Mescalo,-13.22,-72.08,Papa
6800,Moro Suso,-14.22,-72.18,Papa
6801,Yana Isacaña,-14.22,-72.18,Papa
6802,Moro Isacaña,-14.5,-71.88,Papa
6803,Yana Huancucho,-14.5,-71.88,Papa
6804,Churispiña,-13.32,-71.6,Papa
6805,Yana Chillcas,-13.35,-71.67,Papa
6806,Cuchillo Paqui,-13.32,-71.6,Papa
6807,Yana Mactillo,-13.32,-71.6,Papa
6808,Yana Ccusi,-13.05,-72.97,Papa
6809,Moronque,-13.05,-72.97,Papa
6810,Jashmi Warmi,-11.82,-75.38,Papa
6811,La Chirma,-11.82,-75.38,Papa
6812,La Forastera,-11.82,-75.38,Papa
6813,Jaya Mita,-14.03,-71.57,Papa
6814,Llama Ruro,-14.03,-71.57,Papa
6815,Yana Kata,-14.07,-71.74,Papa
6816,Wilcas,-13.22,-72.08,Papa
6817,Huayrurito,-13.83,-72.43,Papa
6818,Casa Blanca,-13.83,-72.43,Papa
6819,Yana Isaca±a,-13.95,-72.17,Papa
6820,Casa Blanca,-13.83,-72.43,Papa
6821,Olones,-13.95,-72.17,Papa
6822,Jakco Huayaca,-13.62,-71.38,Papa
6823,Amacaya,-13.62,-71.38,Papa
6824,Pole,-13.62,-71.38,Papa
6825,Yana Froña,-13.62,-71.38,Papa
6826,Moro Qewillo,-13.6,-71.57,Papa
6827,Cuchillo Paqui,-13.32,-71.6,Papa
6828,Moro Bole,-13.32,-71.6,Papa
6829,Puca Bole,-13.32,-71.6,Papa
6830,Puca Maqtillo,-13.32,-71.6,Papa
6831,Puca Chimaco,-13.35,-71.67,Papa
6832,Pima Pampino,-11.82,-75.38,Papa
6833,Moro Quehuillo,-11.82,-75.38,Papa
6834,Ala De Pajaro,-11.82,-75.38,Papa
6835,Sale Ccompis,-13.6,-71.57,Papa
6836,Llutu Runtu,-11.82,-75.38,Papa
6837,Wacapa Jallum,-11.82,-75.38,Papa
6838,Yanama,-10.97,-75.88,Papa
6839,Chojllu Blanco,-11.82,-75.38,Papa
6840,Huachapa Negra,-11.82,-75.38,Papa
6841,Juana Blanca,-11.82,-75.38,Papa
6842,Talon Seguro,-11.82,-75.38,Papa
6843,Chilca,-11.82,-75.38,Papa
6844,Camotilla,-11.82,-75.38,Papa
6845,Okello Huaccoto,-11.82,-75.38,Papa
6846,Llangapoga Obrera,-13.6,-71.57,Papa
6847,Peruana,-11.82,-75.38,Papa
6848,Bretana,-7.9,-78.57,Papa
6849,Llameina,-11.82,-75.38,Papa
6850,Meche,-11.82,-75.38,Papa
6851,Camotillo Amarillo,-12.8,-76.38,Papa
6852,Hueqlla,-11.82,-75.38,Papa
6853,Huevo de Gallo,-11.82,-75.38,Papa
6854,-ata,-15.83,-70.02,Papa
6855,Pishgo Shino,-15.43,-69.43,Papa
6856,Ccompis,-13.6,-71.57,Papa
6857,Zapa Blanca,-14.35,-71.17,Papa
6858,Mendez Blanca,-11.82,-75.38,Papa
6859,Azul Cauchillo,-11.82,-75.38,Papa
6860,Okella Quehuillo,-11.82,-75.38,Papa
6861,Provinciana,-11.82,-75.38,Papa
6862,Villa,-11.82,-75.38,Papa
6863,Ancapaga,-13.47,-72.25,Papa
6864,Llama Ruru,-11.82,-75.38,Papa
6865,Buche de Paloma,-11.82,-75.38,Papa
6866,Hueva,-8.0,-78.6,Papa
6867,Tulpina,-11.82,-75.38,Papa
6868,Almidona,-11.82,-75.38,Papa
6869,Puca Paltag,-10.03,-75.81,Papa
6870,Yurac Chocollo,-14.8,-71.52,Papa
6871,Mishunga,-6.97,-78.82,Papa
6872,Porconero,-11.27,-75.65,Papa
6873,Sevilla,-11.82,-75.38,Papa
6874,Cabrita,-11.82,-75.38,Papa
6875,Chiquibonita,-11.82,-75.38,Papa
6876,Chata Blanca,-11.82,-75.38,Papa
6877,Ogora,-11.82,-75.38,Papa
6878,Amakalla,-11.82,-75.38,Papa
6879,Miracielo,-11.82,-75.38,Papa
6880,Ojo De Muerto,-8.0,-78.6,Papa
6881,Aguila,-11.82,-75.38,Papa
6882,Cusi,-13.57,-71.08,Papa
6883,Yucona Negra,-11.82,-75.38,Papa
6884,Zinchado,-11.82,-75.38,Papa
6885,Parancualla Blanca,-11.82,-75.38,Papa
6886,Fuccia,-11.82,-75.38,Papa
6887,Ccollota,-11.82,-75.38,Papa
6888,Goiwa,-11.82,-75.38,Papa
6889,Cuchipa Acan,-11.82,-75.38,Papa
6890,Cuchipa Acan,-11.82,-75.38,Papa
6891,Ccillo Acoto,-11.82,-75.38,Papa
6892,Soli,-11.82,-75.38,Papa
6893,Alcca Papa,-11.82,-75.38,Papa
6894,Sales,-11.82,-75.38,Papa
6895,Yurac Rumpus,-11.82,-75.38,Papa
6896,Alca Jairmi,-11.82,-75.38,Papa
6897,Garmendia,-11.82,-75.38,Papa
6898,Florinda,-11.82,-75.38,Papa
6899,Guayaba,-8.52,-77.87,Papa
6900,Puca -awi,-11.82,-75.38,Papa
6901,Ojo Colorado,-11.82,-75.38,Papa
6902,Alisa Maney,-11.82,-75.38,Papa
6903,Lengua De Vaca,-11.82,-75.38,Papa
6904,Chungolonga,-15.83,-70.02,Papa
6905,Papa Hueca,-11.82,-75.38,Papa
6906,Winti Putis,-11.82,-75.38,Papa
6907,Pancha,-11.82,-75.38,Papa
6908,Muro Shocco,-11.04,-76.52,Papa
6909,Breta±a Chica,-11.82,-75.38,Papa
6910,Aguila,-11.82,-75.38,Papa
6911,Canasta,-11.82,-75.38,Papa
6912,Ojo De Buey,-11.82,-75.38,Papa
6913,-ata,-11.82,-75.38,Papa
6914,Lleke,-11.82,-75.38,Papa
6915,Papa Hueva,-11.82,-75.38,Papa
6916,Escoleta,-8.52,-77.87,Papa
6917,Pumurum,-11.82,-75.38,Papa
6918,Yamayna,-6.48,-78.43,Papa
6919,Aquilla Negra,-6.43,-78.65,Papa
6920,Chugulinga o Guachapa,-11.82,-75.38,Papa
6921,Santanlalla,-11.82,-75.38,Papa
6922,Huachaga,-11.82,-75.38,Papa
6923,Garapega,-11.82,-75.38,Papa
6924,Clavelilla,-11.82,-75.38,Papa
6925,Preva Nuere,-11.82,-75.38,Papa
6926,Milagro,-15.5,-70.13,Papa
6927,Casco De Mula,-11.82,-75.38,Papa
6928,Almidona,-11.82,-75.38,Papa
6929,Campi,-11.82,-75.38,Papa
6930,Manzana,-9.5,-76.88,Papa
6931,Shullmoca U Ojo Colorado,-11.82,-75.38,Papa
6932,Huagalina,-11.82,-75.38,Papa
6933,Shuito,-11.82,-75.38,Papa
6934,Shaenke,-11.82,-75.38,Papa
6935,Ogora,-11.82,-75.38,Papa
6936,Parancualla,-7.82,-78.42,Papa
6937,Shullmoca,-11.82,-75.38,Papa
6938,Cachona,-11.82,-75.38,Papa
6939,Azul Suito,-11.82,-75.38,Papa
6940,Milagro,-11.82,-75.38,Papa
6941,Paquia,-11.82,-75.38,Papa
6942,San Pedro,-11.82,-75.38,Papa
6943,Aguila Negra,-11.82,-75.38,Papa
6944,Tantaya,-11.82,-75.38,Papa
6945,Huecco,-11.82,-75.38,Papa
6946,Rucuma o Lucuma,-11.62,-75.13,Papa
6947,Tabardillo,-11.82,-75.38,Papa
6948,Saushe Aji o Lambe Aji,-11.82,-75.38,Papa
6949,Carne De Cuche,-11.82,-75.38,Papa
6950,Manzana,-11.82,-75.38,Papa
6951,Huachapa,-11.82,-75.38,Papa
6952,Sogo Condor,-11.82,-75.38,Papa
6953,Carmena,-13.52,-72.16,Papa
6954,Santa Rosa,-11.82,-75.38,Papa
6955,Yana Linga,-11.82,-75.38,Papa
6956,Milagro,-11.82,-75.38,Papa
6957,Pintadita,-11.82,-75.38,Papa
6958,Calabaza  Amarilla,-8.0,-78.6,Papa
6959,Caramarca,-11.82,-75.38,Papa
6960,Aguila,-11.82,-75.38,Papa
6961,Zuela,-11.82,-75.38,Papa
6962,Pollunta Blanca,-12.57,-74.55,Papa
6963,Pancha,-11.82,-75.38,Papa
6964,Se±orita,-11.82,-75.38,Papa
6965,Senorita,-11.82,-75.38,Papa
6966,Manjuna,-11.82,-75.38,Papa
6967,Arroba,-11.82,-75.38,Papa
6969,Espejo,-11.82,-75.38,Papa
6970,Mactacha,-11.82,-75.38,Papa
6971,Amaccaya,-11.82,-75.38,Papa
6972,Huayruro,-11.82,-75.38,Papa
6973,Cheke Puro,-13.53,-72.82,Papa
6974,Macctillo,-11.82,-75.38,Papa
6975,Puca Ollas,-13.47,-72.25,Papa
6976,Muro Chaleco,-11.82,-75.38,Papa
6977,Yuracc Ccompis,-11.82,-75.38,Papa
6978,Palta Colorada,-11.82,-75.38,Papa
6979,Alcca Pi±a,-10.88,-76.28,Papa
6980,Carhuash Suito,-11.82,-75.38,Papa
6981,Manzana,-11.82,-75.38,Papa
6982,Blanca,-11.82,-75.38,Papa
6983,Semita,-11.82,-75.38,Papa
6984,Palta Negra,-11.82,-75.38,Papa
6985,Palta Negra,-11.82,-75.38,Papa
6986,Badulaque,-11.82,-75.38,Papa
6987,Milagro Rosada,-11.82,-75.38,Papa
6988,Melancolia,-11.82,-75.38,Papa
6989,Curu -awi,-11.82,-75.38,Papa
6990,Poncho De Mercader,-11.82,-75.38,Papa
6991,Madre de Vaca,-11.98,-75.1,Papa
6992,Puca Tocco,-11.82,-75.38,Papa
6993,Yuracc Suito,-11.82,-75.38,Papa
6994,Yurac Tarma,-11.82,-75.38,Papa
6995,Trucha,-11.82,-75.38,Papa
6996,Auquin Suito,-13.65,-73.38,Papa
6997,Wacapa Wahuan,-11.82,-75.38,Papa
6998,Huayro,-11.82,-75.38,Papa
6999,Aguiza,-11.82,-75.38,Papa
7000,Llama Cusi,-11.82,-75.38,Papa
7001,Ovillo,-11.82,-75.38,Papa
7003,Almidona Clucel,-11.82,-75.38,Papa
7004,Erika,-11.82,-75.38,Papa
7005,Seserani,-11.82,-75.38,Papa
7006,Yuracc Sisa,-11.82,-75.38,Papa
7007,Cupisa,-13.23,-74.35,Papa
7008,Puca Suito,-11.82,-75.38,Papa
7009,Duraznillo,-11.82,-75.38,Papa
7010,Cullqui Marquina,-13.02,-73.98,Papa
7011,Yuracc Chaucha,-11.82,-75.38,Papa
7012,Puca Suito,-11.82,-75.38,Papa
7013,Simuco,-11.82,-75.38,Papa
7014,Runtus,-13.32,-71.6,Papa
7015,Puca Suito,-11.82,-75.38,Papa
7016,Puca Paltac,-13.4,-72.05,Papa
7017,Yuracc Suito,-11.82,-75.38,Papa
7018,Chaucha Blanca,-11.82,-75.38,Papa
7019,Macta Papa,-8.55,-77.63,Papa
7020,Obrajilla,-11.82,-75.38,Papa
7021,Condor Warmi,-11.82,-75.38,Papa
7022,Yana Pepino,-13.55,-74.2,Papa
7023,Yurac Suito,-11.82,-75.38,Papa
7024,Suito,-11.47,-76.62,Papa
7025,Cacha Papa,-11.82,-75.38,Papa
7026,Muru Jagre,-11.82,-75.38,Papa
7027,Milagro,-11.82,-75.38,Papa
7028,Garhuash Suito,-11.82,-75.38,Papa
7030,Duraznillo,-11.82,-75.38,Papa
7031,Villa Warmi,-11.82,-75.38,Papa
7032,Cara Zapato o Cambru,-12.95,-74.02,Papa
7033,Shiri,-11.82,-75.38,Papa
7034,Yana Palta,-11.82,-75.38,Papa
7035,Higos,-10.07,-77.13,Papa
7036,Jancca Shiri,-11.82,-75.38,Papa
7037,Rayan Amarillo,-11.82,-75.38,Papa
7038,Manzana,-11.82,-75.38,Papa
7039,Maymi Shicra,-11.82,-75.38,Papa
7040,Huaccoto,-13.35,-71.67,Papa
7041,Chata Rosada,-15.25,-74.01,Papa
7042,Yana Alcco,-11.82,-75.38,Papa
7043,Mauna,-11.82,-75.38,Papa
7044,Mauna,-11.82,-75.38,Papa
7045,Huira Pas±a,-11.82,-75.38,Papa
7046,Muru Papa,-13.47,-72.25,Papa
7047,Llaraina,-14.4,-73.2,Papa
7048,Alcaras,-11.82,-75.38,Papa
7049,Puma Maqui,-11.82,-75.38,Papa
7050,Acco Suito,-11.82,-75.38,Papa
7051,Papa Blanca,-11.82,-75.38,Papa
7052,Rogro Manca,-11.82,-75.38,Papa
7053,Chipsa Blanca,-11.82,-75.38,Papa
7054,Maco,-10.52,-76.48,Papa
7055,Rayan Suito,-11.82,-75.38,Papa
7056,Yurac Suito,-11.82,-75.38,Papa
7058,Azul Amacaya,-11.82,-75.38,Papa
7059,Amayllo,-11.82,-75.38,Papa
7060,Puca Moro Bole,-13.4,-72.05,Papa
7062,Huaychullo,-11.82,-75.38,Papa
7063,Janca Shiri,-11.82,-75.38,Papa
7064,Galan,-11.82,-75.38,Papa
7065,Hualash,-11.82,-75.38,Papa
7066,Utcush,-10.03,-75.81,Papa
7067,Callhuas,-11.82,-75.38,Papa
7068,Yana Chinchis,-11.82,-75.38,Papa
7069,Cemita,-10.97,-75.88,Papa
7070,Yuracc Manzana,-9.61,-76.68,Papa
7071,Pampa Machay,-11.82,-75.38,Papa
7072,Conchocano,-11.82,-75.38,Papa
7073,Huaman Uma,-11.82,-75.38,Papa
7074,Yuracc Huayllu,-13.47,-72.25,Papa
7075,Moro Imilla,-11.82,-75.38,Papa
7076,Puma Maquin,-11.82,-75.38,Papa
7077,Ultupa Pachan,-11.82,-75.38,Papa
7078,Coleto,-11.82,-75.38,Papa
7079,Rucaillo,-11.82,-75.38,Papa
7080,Sacsampillo,-11.82,-75.38,Papa
7081,Menta,-11.82,-75.38,Papa
7082,Mauna Ruiro,-13.58,-74.35,Papa
7083,Palta Lomo,-13.35,-71.67,Papa
7084,Yuracc Paltana,-13.22,-72.08,Papa
7085,Yana Paccos,-11.82,-75.38,Papa
7086,Kello Uchucutana,-11.82,-75.38,Papa
7087,Sullu,-14.05,-71.51,Papa
7088,Cusi,-13.47,-72.25,Papa
7089,Cuchi Colota,-11.82,-75.38,Papa
7090,Cuchi Runtu,-11.82,-75.38,Papa
7091,Cachi Chucchan,-10.97,-75.88,Papa
7092,Cuchi Chucchan,-13.47,-72.25,Papa
7093,Charca Huaylla,-11.82,-75.38,Papa
7094,Charca Wailla,-11.82,-75.38,Papa
7095,Charca Hillos,-11.82,-75.38,Papa
7096,Chinchico,-11.82,-75.38,Papa
7097,Alcca Chinchico,-11.82,-75.38,Papa
7098,Moro Chuchico,-11.82,-75.38,Papa
7099,Chuso,-11.82,-75.38,Papa
7100,Chuti Kajari,-11.82,-75.38,Papa
7101,Puca Waca Jallum,-11.82,-75.38,Papa
7102,Waca -awi Paula,-11.82,-75.38,Papa
7103,Macta Lomo,-11.82,-75.38,Papa
7104,Yana Habilla,-11.82,-75.38,Papa
7105,Yana Jamachi,-11.82,-75.38,Papa
7106,Jacku Wayao,-11.82,-75.38,Papa
7107,Jaku Talega,-11.82,-75.38,Papa
7108,Kalisto,-13.23,-71.6,Papa
7109,Moro Lenle,-11.82,-75.38,Papa
7110,Llama Ruru,-11.82,-75.38,Papa
7111,Llutu Runtu,-13.47,-72.25,Papa
7112,Yuracc Mactacha,-13.45,-71.9,Papa
7113,Yana Macuco,-11.82,-75.38,Papa
7114,Puca -ahui Lomo,-11.82,-75.38,Papa
7115,Puca -ahui,-11.82,-75.38,Papa
7116,Color Poncho,-13.52,-70.95,Papa
7117,Perceara,-11.82,-75.38,Papa
7118,Paccosan,-13.4,-72.05,Papa
7119,Puca Ccoyo,-13.42,-71.85,Papa
7120,3x-1326,-11.82,-75.38,Papa
7121,Ruyama,-15.31,-69.97,Papa
7122,3x-2356,-11.82,-75.38,Papa
7123,Paspa Sunchu,-15.08,-73.75,Papa
7124,Puca Sale,-11.82,-75.38,Papa
7125,Runtu Sale,-11.82,-75.38,Papa
7126,Moro Sacampi,-11.82,-75.38,Papa
7127,Tayame o Tayamita,-11.82,-75.38,Papa
7128,Trombos o Trompos,-11.82,-75.38,Papa
7129,Zevallos,-11.82,-75.38,Papa
7130,Yana Chinchico,-11.82,-75.38,Papa
7131,Azul Mallku,-11.82,-75.38,Papa
7132,Uchucutana,-13.47,-72.25,Papa
7133,Yana Mallcu,-11.82,-75.38,Papa
7134,DGV-136,-11.82,-75.38,Papa
7135,Gola,-11.82,-75.38,Papa
7137,EE-1938,-11.82,-75.38,Papa
7138,Occa-loro,-11.82,-75.38,Papa
7139,Ankcallo,-11.82,-75.38,Papa
7140,Lloca,-11.82,-75.38,Papa
7141,Yanama,-13.47,-72.25,Papa
7142,Fuccia,-9.71,-76.88,Papa
7143,Checa,-11.82,-75.38,Papa
7144,Carne de Cuche,-11.82,-75.38,Papa
7145,Panmachay,-11.82,-75.38,Papa
7146,Wacapa Huahuan,-11.82,-75.38,Papa
7147,Imilliquis,-13.27,-72.27,Papa
7148,Azucar Cantina,-11.82,-75.38,Papa
7149,Jacku Talega,-11.82,-75.38,Papa
7150,Poccoya,-11.82,-75.38,Papa
7152,Chojllena,-14.3,-72.13,Papa
7153,DGV-79,-11.82,-75.38,Papa
7154,DGV-85,-11.82,-75.38,Papa
7155,DGV-86,-11.82,-75.38,Papa
7156,Cachona,-11.82,-75.38,Papa
7157,DGV-9,-11.82,-75.38,Papa
7158,Tulpina,-7.82,-78.42,Papa
7160,Moro Camotilla,-11.82,-75.38,Papa
7162,Trombus,-13.5,-72.12,Papa
7163,Huicllush,-9.82,-76.8,Papa
7164,3x-791,-11.82,-75.38,Papa
7165,DGV-101,-11.82,-75.38,Papa
7166,DGV-102,-11.82,-75.38,Papa
7168,Pollunta,-11.82,-75.38,Papa
7169,Tulpina,-11.82,-75.38,Papa
7171,Pollunta Blanca,-11.82,-75.38,Papa
7172,DGV-114,-11.82,-75.38,Papa
7173,Sapa Negra,-8.53,-77.57,Papa
7174,DGV-124,-11.82,-75.38,Papa
7175,DGV-126,-11.82,-75.38,Papa
7176,Imilla Rosada,-14.03,-71.57,Papa
7177,Curimarquina,-11.79,-75.37,Papa
7178,La Cahona,-11.82,-75.38,Papa
7179,EE-1783,-11.82,-75.38,Papa
7180,Milagro,-11.82,-75.38,Papa
7181,EE-1793,-11.82,-75.38,Papa
7182,DGV-164a,-11.82,-75.38,Papa
7183,DGV-17,-11.82,-75.38,Papa
7184,DGV-23a,-11.82,-75.38,Papa
7185,DGV-31,-11.82,-75.38,Papa
7186,Huelhuash,-11.82,-75.38,Papa
7187,Yurac Tarma,-11.82,-75.38,Papa
7188,Ketusa,-13.38,-71.82,Papa
7189,DGV-53,-11.82,-75.38,Papa
7190,Casa Blanca,-11.82,-75.38,Papa
7191,Tantas,-11.82,-75.38,Papa
7192,EE-1986,-11.82,-75.38,Papa
7193,Manzanilla,-13.47,-72.25,Papa
7194,Canasta,-11.82,-75.38,Papa
7195,Ocke Suitu,-13.52,-71.98,Papa
7196,Yana Trombus,-14.17,-71.48,Papa
7197,Pintada,-11.82,-75.38,Papa
7198,DGV-9a,-11.82,-75.38,Papa
7199,EE-1061,-11.82,-75.38,Papa
7200,Alccay Warmi,-11.82,-75.38,Papa
7201,EE-1149,-11.82,-75.38,Papa
7202,EE-1193,-11.82,-75.38,Papa
7203,EE-142,-11.82,-75.38,Papa
7204,EE-1591,-11.82,-75.38,Papa
7205,EE-1596,-11.82,-75.38,Papa
7206,Socco Puro,-13.47,-72.25,Papa
7207,EE-1643,-11.82,-75.38,Papa
7208,EE-1737,-11.82,-75.38,Papa
7209,EE-1738,-11.82,-75.38,Papa
7211,EE-1749,-11.82,-75.38,Papa
7213,Hualash,-11.82,-75.38,Papa
7214,Muyuri,-13.47,-72.25,Papa
7215,EE-2301,-11.82,-75.38,Papa
7216,Coleto,-10.07,-77.13,Papa
7217,Moro Taclla,-13.47,-72.25,Papa
7218,EE-2464,-11.82,-75.38,Papa
7219,EE-249,-11.82,-75.38,Papa
7220,Occe Imilla,-14.47,-69.53,Papa
7221,Yana Hualash,-11.82,-75.38,Papa
7222,Chiclaya,-11.82,-75.38,Papa
7223,EE-1821,-11.82,-75.38,Papa
7224,Yurac Suito,-9.5,-76.88,Papa
7225,Azul Suito,-11.82,-75.38,Papa
7226,Pogur Huay,-11.82,-75.38,Papa
7228,EE-1941,-11.82,-75.38,Papa
7229,Chunqui,-11.82,-75.38,Papa
7230,EE-1959,-11.82,-75.38,Papa
7231,EE-1977,-11.82,-75.38,Papa
7232,SA-1013,-11.82,-75.38,Papa
7233,SA-1030,-11.82,-75.38,Papa
7234,Ogora,-8.8,-77.28,Papa
7235,SA-1034a,-11.82,-75.38,Papa
7236,SA-1050,-11.82,-75.38,Papa
7237,Puca Quehuillo,-11.82,-75.38,Papa
7238,Paccosan,-13.4,-72.05,Papa
7239,SA-1128,-11.82,-75.38,Papa
7240,Lengua de Vaca,-6.97,-78.82,Papa
7241,Ccolla,-13.47,-72.25,Papa
7242,Panyash,-11.82,-75.38,Papa
7243,Chirapachanguin,-8.53,-77.57,Papa
7244,Ni±a Mancha EE-2022,-9.5833,-77.7,Papa
7245,EE-2025,-11.82,-75.38,Papa
7247,Muro Chaleco,-11.82,-75.38,Papa
7248,Siempre Viva,-7.78,-77.87,Papa
7249,EE-2056,-11.82,-75.38,Papa
7250,EE-2057,-11.82,-75.38,Papa
7251,Yana Lomo,-11.82,-75.38,Papa
7252,Sakalo,-15.31,-69.97,Papa
7253,Quite Mallku,-11.82,-75.38,Papa
7254,Mallauchaca,-11.82,-75.38,Papa
7255,EE-2071,-11.82,-75.38,Papa
7256,EE-2081,-11.82,-75.38,Papa
7257,EE-2092,-11.82,-75.38,Papa
7258,Yana Hualash,-11.82,-75.38,Papa
7259,Allcay Warmi,-10.52,-76.55,Papa
7260,Sale  Papa,-14.03,-71.57,Papa
7261,Mellinlos,-11.82,-75.38,Papa
7263,EE-1119,-11.82,-75.38,Papa
7264,SA-2103,-11.82,-75.38,Papa
7265,SA-2119,-11.82,-75.38,Papa
7266,Yindo Sotamari,-16.23,-69.08,Papa
7267,SA-2131,-11.82,-75.38,Papa
7268,Ocke Ccompis,-11.82,-75.38,Papa
7269,EE-2626,-11.82,-75.38,Papa
7270,Yanamata,-11.67,-75.1,Papa
7271,Yana Cumpes,-11.82,-75.38,Papa
7272,Quezo Warmi,-10.97,-75.88,Papa
7273,Tantacshu,-11.82,-75.38,Papa
7275,Avellana,-11.82,-75.38,Papa
7276,Suito Amarillo,-11.82,-75.38,Papa
7277,Chispiadita,-12.97,-74.75,Papa
7278,EE-971,-11.82,-75.38,Papa
7279,EE-998,-11.82,-75.38,Papa
7280,SA-1012,-11.82,-75.38,Papa
7281,SA-2509,-11.82,-75.38,Papa
7282,Cholina,-11.82,-75.38,Papa
7283,Mendes,-11.82,-74.02,Papa
7284,Alcca Imilla,-11.82,-75.38,Papa
7285,SA-2563,-11.82,-75.38,Papa
7286,SA-2565,-11.82,-75.38,Papa
7287,Chokencho,-11.82,-75.38,Papa
7288,Yauyino,-11.82,-75.38,Papa
7289,Huicclush Rojo,-6.11,-77.83,Papa
7290,SA-1183,-11.82,-75.38,Papa
7291,Yana Hualash,-11.82,-75.38,Papa
7292,EE-1957,-11.82,-75.38,Papa
7293,EE-1958,-11.82,-75.38,Papa
7294,SA-124,-11.82,-75.38,Papa
7295,Alcca Imilla,-13.52,-70.88,Papa
7296,Wishlla Paqui,-16.08,-69.63,Papa
7297,SA-1322,-11.82,-75.38,Papa
7298,Trompo Shiri,-9.5,-76.88,Papa
7299,Kello Mactillo,-11.82,-75.38,Papa
7300,SA-1773,-11.82,-75.38,Papa
7301,SA-1815,-11.82,-75.38,Papa
7302,Huarina,-9.98,-76.68,Papa
7303,SA-1861,-11.82,-75.38,Papa
7304,Suito Muro -ahui,-11.82,-75.38,Papa
7305,SA-1931,-11.82,-75.38,Papa
7306,SA-678-a,-11.82,-75.38,Papa
7307,Carrasco,-11.82,-75.38,Papa
7308,SA-771,-11.82,-75.38,Papa
7309,Ttalaca,-11.82,-75.38,Papa
7311,SA-2134,-11.82,-75.38,Papa
7316,Salamanca,-16.23,-69.08,Papa
7317,SA-2160,-11.82,-75.38,Papa
7318,SA-2241,-11.82,-75.38,Papa
7319,SA-2247,-11.82,-75.38,Papa
7321,SA-226,-11.82,-75.38,Papa
7322,Ccoyo,-13.52,-73.37,Papa
7323,SA-2301,-11.82,-75.38,Papa
7325,Sausa,-11.82,-75.38,Papa
7326,SA-2370,-11.82,-75.38,Papa
7327,Leke Chaqui,-13.42,-70.9,Papa
7328,Kenccorita,-11.82,-75.38,Papa
7329,SA-2500,-11.82,-75.38,Papa
7331,SPC-10,-11.82,-75.38,Papa
7332,SPC-11,-11.82,-75.38,Papa
7333,SPC-14,-11.82,-75.38,Papa
7334,Yalish,-11.82,-75.38,Papa
7335,Mayuri,-11.82,-75.38,Papa
7336,Puca Huejtesh,-11.82,-75.38,Papa
7337,Yana Huaccota,-11.82,-75.38,Papa
7338,SA-2659,-11.82,-75.38,Papa
7339,SA-269,-11.82,-75.38,Papa
7340,SA-289,-11.82,-75.38,Papa
