Fecha,Papa Amarilla,Papa Blanca,Papa Canchan,Papa Color,Papa Huamantanga,Papa Huayro,Papa Negra Andina,Papa Perricholi,Papa Peruanita,Papa Unica,Papa Yungay
ABR-2023,5110.0,38782.0,5072.0,620.0,0.0,805.0,0.0,0.0,53.0,3425.0,6160.0
MAY-2023,3348.0,44376.0,5079.0,409.0,0.0,920.0,0.0,0.0,39.0,1811.0,2786.0
JUN-2023,3348.0,38825.0,3537.0,431.0,0.0,459.0,0.0,0.0,137.0,3526.0,6004.0
JUL-2023,2965.0,38466.0,3264.0,569.0,0.0,400.0,0.0,0.0,131.0,3771.0,6041.0
AGO-2023,3905.0,40050.0,1192.0,214.0,0.0,96.0,0.0,0.0,18.0,3337.0,4398.0
SEP-2023,3823.0,40511.0,2575.0,229.0,19.0,172.0,0.0,0.0,70.0,2950.0,3864.0
OCT-2023,2684.0,42733.0,2028.0,179.0,0.0,201.0,12.0,0.0,29.0,3255.0,4034.0
NOV-2023,3013.0,42121.0,1877.0,133.0,1.0,54.0,0.0,0.0,36.0,3635.0,4843.0
DIC-2023,2499.0,48638.0,1433.0,117.0,0.0,130.0,0.0,0.0,130.0,4818.0,4863.0
ENE-2024,2651.0,44683.0,927.0,612.0,0.0,395.0,10.0,0.0,52.0,3534.0,6084.0
FEB-2024,2226.0,45221.0,1643.0,955.0,0.0,621.0,1.0,0.0,31.0,2266.0,3535.0
MAR-2024,2675.0,48524.0,1798.0,1377.0,0.0,1333.0,0.0,0.0,86.0,1224.0,3896.0
ABR-2024,2273.0,48874.0,1657.0,1770.0,0.0,829.0,0.0,0.0,36.0,1274.0,3274.0
MAY-2024,1792.0,49394.0,2007.0,213.0,22.0,2247.0,30.0,0.0,46.0,1346.0,2509.0
JUN-2024,1329.0,46392.0,1860.0,210.0,8.0,936.0,21.0,0.0,67.0,1700.0,4149.0
JUL-2024,1304.0,49096.0,1631.0,355.0,0.0,1423.0,8.0,0.0,54.0,2126.0,3249.0
AGO-2024,1421.0,48072.0,1012.0,566.0,0.0,1181.0,59.0,0.0,87.0,4247.0,4366.0
SEP-2024,1587.0,43960.0,1098.0,420.0,49.0,1152.0,0.0,0.0,41.0,3917.0,5528.0
OCT-2024,2709.0,46880.0,1309.0,227.0,25.0,1164.0,20.0,0.0,78.0,4623.0,7659.0
NOV-2024,2359.0,48780.0,1300.0,597.0,0.0,846.0,68.0,0.0,55.0,4093.0,4363.0
DIC-2024,2104.0,49631.0,4114.0,573.0,0.0,645.0,0.0,0.0,29.0,2995.0,4738.0
